country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,Healthy Life Expectancy (IHME),Life Expectancy (IHME),Years Lived With Disability (IHME),GDP per capita,Population,GDP
Japan,2008,national,income,2017,2008.0,0.0,0.47982560789475,0.98372508343771,2.2203061465420704,0.2457605362586599,4.42436967970876,18.72787363961201,37.99869385049573,56.498605135325406,9.99824414489851,15.73460155174728,21.99574485602233,614479.0,1259788.0,2843391.0,314728.0,5665981.0,23983477.0,48662267.0,72353809.0,12804051.0,20150203.0,28168411.0,0.8973408015186343,1.3563906981910407,2.5017427432156736,0.3360481073680921,3.56060305199241,6.655202622640991,10.625586881256542,15.493126807603236,4.870734059192078,6.04621956807298,7.482320776528188,551397.0783763689,1708764.7248926947,7113432.8003747575,105763.74873574491,20174309.241131008,159614899.0304499,517065145.8474031,1120986737.8501043,62365127.30133238,121832551.67924283,210765086.8670852,41.73678146598299,37.16138899153537,36.521791871761664,33.60481073680921,35.6060305199241,33.276013113204954,35.4186229375218,38.732817019008095,33.27540677936094,33.04477939628384,34.07799378449852,0.20026374314545,0.3655659473452,0.81089568659207,0.0825872802727914,1.5753425455542198,6.23188973514793,13.45861401152566,21.88350143777095,42.96823695227018,36.59409854467315,9.8065972563656,17.797328476715556,23.58578156409687,28.57259045411381,33.86606329245782,39.26887053157138,45.28219029752778,53.19310649038354,65.9600251522135,112.34981600725544,2.28228988479535,4.14197317345953,5.48912015875735,6.64970044869486,7.881650655128531,9.13904626228716,10.53852648127685,12.37963441447954,15.35088005251018,26.147178468610534,14.82,20.74,26.0,31.15,42.15,49.0,58.05,75.6,0.3484231506323008,0.2236946957955211,0.2884154039811553,1.408557917395701,6.459582701520548,5.101214574898785,2.068399452804377,2.466261808367072,72.15,82.57,10.42,35496.2275,127794824.6,4536234167324.2
Japan,2010,national,income,2017,2010.0,0.0,0.0,0.2428056502604799,0.4829802882335899,0.0,0.91988952072958,6.48345741401822,24.45809591766281,44.48124858299623,3.98277983931103,8.74599293078248,15.48790642418901,0.0,310961.0,618553.0,0.0,1178103.0,8303364.0,31323483.0,56967135.0,5100746.0,11200993.0,19835362.0,,1.1147519333539155,3.084072350863881,,4.370010408634145,5.554296636583687,7.412686722294798,11.81911481829533,5.188292050549217,5.254281112044959,6.157813671691893,0.0,346644.37594766694,1907662.2048439065,0.0,5148322.372443112,46119346.73753007,232191166.53012684,673301109.4343305,26464159.92367072,58853165.9560478,122142463.30655783,,30.541148859011383,45.02295402720994,,43.700104086341454,27.77148318291844,24.70895574098266,29.54778704573832,30.41446832073912,24.64104408519296,24.065289953863427,0.0,0.0741555882747484,0.2174520440571,0.0,0.40199284550973,1.80055230489303,6.043340010154,13.14322459269014,51.81441657724893,42.6465785611926,16.8627861002139,25.40903285891695,30.4949601140833,35.31646218914272,40.14130928147008,45.212765553073936,52.3859906665696,62.448399071038295,76.80734420079106,133.06511573718873,3.2544583562131897,4.90385389576571,5.88541995230595,6.815952879926809,7.747131384105101,8.72590459175918,10.11031178715841,12.05232118708418,14.82354705013049,25.681098915550848,22.6,28.22,33.0,37.55,48.2,57.1,67.55,89.5,0.3210032043008337,0.1761373207351438,0.2605113435880817,1.231135504293324,4.96483153802509,3.9601769911504414,2.10093896713615,1.8849557522123888,72.37,82.91,10.54,35011.4025,127528619.6,4464955831084.99
Japan,2013,national,income,2017,2013.0,0.0,0.72788788742459,0.94340350645419,1.44673684515009,0.1906989352386099,2.48643566595839,8.45130498284605,25.227103785873474,47.96152638027,5.22438746102822,9.10366751279518,16.48884003968502,927657.0,1202321.0,1843794.0,243036.0,3168838.0,10770766.0,32150682.0,61124567.0,6658221.0,11602169.0,21014202.0,0.5874580708739925,1.8471682072763551,3.63858821310218,0.0419285589791539,4.570799428704628,6.753246755739817,8.811861552146354,12.33520021649024,6.449186511252494,6.978214178608432,7.07181298131256,544959.5916527553,2220889.1261407146,6708807.115788521,10190.149260057666,14484122.920057517,72737640.54633273,283307358.5910838,753983772.0912722,42940109.06213809,80962420.21841122,148608506.49552435,27.32363120344151,50.60734814455768,53.11807610368147,4.192855897915398,45.70799428704628,33.76623377869908,29.372871840487846,30.8380005412256,38.85790660220688,33.63634087238089,28.406254324392265,0.19888546236644,0.4774316562322,0.7684788733297601,0.0079957230648967,1.13649989564577,2.85368749446164,7.40992476731358,14.79037569326518,49.75940779067486,41.49211238573401,14.45130524284948,24.079762976103364,29.63086736621545,34.24775841830481,38.60649276898193,43.774383374995885,49.49710082476189,58.60765072288829,73.29029194824078,131.40846426340678,2.90423577861747,4.83923825568841,5.95482717376078,6.88267001938134,7.75863188151065,8.79720746660482,9.94728495021154,11.77820503198827,14.72893171409,26.408767728146746,21.1,27.22,31.8,36.3,46.5,53.1,64.1,85.25,0.3285472862273798,0.1980948406864515,0.2513742306515307,1.2831643092200842,5.312563748517082,4.040284360189573,2.056694813027744,1.9644549763033168,72.8,83.44,10.64,36354.0,126922665.8,4614146592493.2
Jordan,1992,national,consumption,2017,1992.0,0.0,0.6385363769531199,6.868979492187489,32.498618164062506,0.0527160644531249,53.7101953125,85.241488604229,93.54419002332146,96.48121919698512,7.454799804687499,14.6799169921875,22.44203613281249,25399.0,273225.0,1292687.0,2097.0,2136413.0,3390623.0,3720876.0,3837702.0,296527.0,583918.0,892669.0,0.4512484697564897,0.70277858559083,2.072867054627145,0.4300208647998707,3.81505260614253,10.9832188424089,19.649567480289107,28.921454746486344,0.728657500846431,1.0682950342698752,1.4706451027963514,11461.259883345085,192016.6790480545,2679568.2942448007,901.753753485329,8150527.983446781,37239954.42110499,73113604.04778822,110991924.72350012,216066.62275348965,623796.699820797,1312799.2932681162,20.9883009189065,19.2542078244063,30.260832914264903,43.00208647998707,38.150526061425296,54.9160942120445,65.49855826763036,72.30363686621585,19.51182668332384,22.88525133535668,26.25373587738036,0.13401872379948,1.32256695515824,9.83435398625434,0.0226704184509494,20.49072479784452,46.81130222955439,61.2700896009212,69.75943733066401,13.429600273774035,9.336100518322976,3.409569560763482,4.633641583005803,5.863360160247111,7.151690057710144,8.565214701496432,10.204861017445245,12.25363321888351,15.121488978089838,20.10306888748668,46.98947457261203,2.5388466456606698,3.4503198073993304,4.36599752838315,5.32531863340438,6.37786272628158,7.598782398143141,9.12434694189148,11.25982059765383,14.96922356411822,34.98948115706417,4.08,5.31,6.53,7.86,11.18,13.5,17.04,24.28,0.4336262424131006,0.3188765824549704,0.3602099086235827,2.2314033321865576,8.34151214743036,5.950980392156863,2.591248665955177,2.29656862745098,61.67,72.49,10.82,6456.1231,3638749.613,23492215431.6054
Jordan,1997,national,consumption,2017,1997.0,0.0,0.4066491699218699,4.22058349609374,31.4246142578125,0.0527160644531249,56.79795654296876,89.90694140161139,96.1206090573872,98.00975320649046,3.98869628906249,9.96894531249999,17.853110351562503,19717.0,204637.0,1523634.0,2556.0,2753869.0,4359170.0,4660442.0,4752038.0,193393.0,483348.0,865614.0,0.5971668655660639,0.674640262927121,1.8076486873235813,0.713392513197639,3.485498286737512,10.89972440225308,19.944132496455826,29.478871086012127,0.666493760805348,0.8768559627992657,1.1872169861348458,11774.339088366083,138056.35948461725,2754195.0000615777,1823.4312637331648,9598605.681399545,47513751.62256957,92948472.74004756,140084715.5978309,128895.22788342866,423826.57590709947,1027671.6442361284,27.77520304958437,18.483294874715643,26.389031931731115,71.3392513197639,34.854982867375114,54.49862201126541,66.48044165485274,73.69717771503032,18.49360681437848,19.46452358594717,21.961620084184187,0.11295031707069,0.7801047601332,8.292652932405,0.0376078730514358,19.79691536042951,48.998039431458864,63.90140084900373,72.23041944920637,11.687688423999692,9.009786023556526,3.8203792647885626,5.013954672299797,6.128884307398207,7.233489665627532,8.392887522619533,9.690063492144697,11.262888687599164,13.408813734546236,17.052926613571852,34.87259627940127,3.2687210046973303,4.28994553106332,5.2438806417983,6.188982289067671,7.1809644629005005,8.29082975231181,9.63654084452813,11.47259684559383,14.59050412274432,29.837034505294746,4.51,5.63,6.7,7.81,10.48,12.2,14.82,20.08,0.3642055577524518,0.2220108502991867,0.2914715738465368,1.5710706479816003,5.877695281019324,4.452328159645233,2.221238938053097,2.0044345898004434,62.1,72.76,10.67,6942.459,4435415.16,30792687896.2784
Jordan,2002,national,consumption,2017,2002.5,1.0,0.19518050501703,2.6836870624375098,22.75209225524244,0.0093234593159988,46.93006340421252,83.98213388056958,92.98215168000172,96.56814696484206,4.47816262136749,10.50060492198827,18.3148977444828,10379.0,142705.0,1209846.0,496.0,2495513.0,4465762.0,4944339.0,5135025.0,238127.0,558371.0,973897.0,0.2590798746144763,0.6514735481628263,1.6795437383865726,0.6302860837374236,3.175224302680683,10.078858645469303,18.691861013480448,27.83144771523969,0.8068000485196675,1.0756705047710855,1.431307016388128,2688.99001862365,92968.53269057612,2031989.273712041,312.6218975337621,7923813.525255579,45009783.94230829,92418897.3915309,142915179.8039487,192120.87515384285,600623.2154195359,1393945.6093393487,12.050226726254715,17.84859036062538,24.51888669177478,63.02860837374236,31.752243026806827,50.39429322734652,62.306203378268165,69.57861928809923,19.31202788734233,20.598292053994008,22.84038948398953,0.0235202583748341,0.47899884935198,5.578561145019449,0.0058790987204502,14.90134962551218,42.32220539739839,57.93364931528211,67.19078680561475,13.742804920937072,10.444268893279558,4.094712322816413,5.8355082832823975,7.126068891171256,8.378195520736272,9.732483351988495,11.293004782311645,13.265763186779914,16.049465210944707,21.09320317027761,40.55964448906165,2.97953172323515,4.24622798391909,5.185308917770301,6.096423233056409,7.08187550356705,8.217394372750519,9.65287891598433,11.678449416460433,15.34854295875383,29.51336697450264,5.14,6.49,7.76,9.03,12.18,14.4,18.0,25.64,0.3695461630006004,0.2237014727510516,0.3123362621052241,1.5946713472023302,6.208608056650236,4.988326848249027,2.455938697318008,2.0311284046692606,62.54,73.16,10.61,8394.0551,4864421.426,40832221479.4646
Jordan,2006,national,consumption,2017,2006.14,2.0,0.0908874513200012,0.86569402905843,13.535391614681618,0.0,36.12817499375644,80.91276973185836,92.39801917493436,96.37127299984996,3.29220143896374,8.567658845577029,15.07586887886529,5446.0,51868.0,810979.0,0.0,2164637.0,4847927.0,5536071.0,5774130.0,197254.0,513335.0,903278.0,0.259533181893254,0.5977383706057867,1.4259283820320734,,2.6642243132902754,9.049725269383456,17.429572904354703,26.53846935494276,0.8265703251774251,1.1142144552184348,1.5661871052353655,1413.4177085906613,31003.493806580944,1156397.9733319888,0.0,5767078.524847722,43872407.47602632,96491353.09818384,153236572.05645564,163044.30292254782,571965.2773695552,1414702.3560427905,12.071310785732743,16.37639371522703,20.81647273039524,,26.64224313290276,45.24862634691728,58.09857634784901,66.3461733873569,17.33634726294688,18.69547757298512,21.899296976964504,0.0109721844023088,0.14176819262561,2.81758988762388,0.0,9.625358066702509,36.61191965616419,53.68193617785404,63.93865059243282,15.085861643526618,11.91961479313553,5.026207685925024,7.08261046650712,8.508629100090337,9.859987722518376,11.167002845772975,12.743407263873706,14.74541899692056,17.663989454516702,22.584010521639176,41.47735237750192,3.33173391397354,4.69486638142826,5.64013465133522,6.53591286696529,7.4022970047354,8.44725184745542,9.77432999542844,11.70896954506829,14.97031528943528,27.49418850417468,6.25,7.82,9.23,10.54,13.64,16.02,19.56,26.56,0.3385625356337215,0.1873141696869379,0.2767913642123464,1.3609200515551692,5.290471959583761,4.2496,2.228187919463087,1.9072,63.12,73.77,10.65,10404.5617,5481023.538,57027647580.2733
Jordan,2008,national,consumption,2017,2008.16,3.0,0.0108050569270108,0.56369615526755,12.01138844540696,0.0,34.99141702476602,80.88722452526586,92.01684740062936,96.40837308474684,2.68937123717096,6.80249960413974,14.67613015429401,708.0,36959.0,787523.0,0.0,2294203.0,5303349.0,6033060.0,6320989.0,176328.0,446004.0,962237.0,0.5654879673443473,0.4741807342982657,1.2532220449875708,,2.524474631527017,8.921899278557143,17.35649591603072,26.371228961993467,0.7345543125580282,1.0873460302625977,1.3816067385773276,400.3654808797979,17525.245758929603,986941.1845347468,0.0,5791657.273073176,47315945.61703675,104712781.2511683,166692248.18524212,129522.492824732,484960.6788812396,1329433.123308432,26.3017659229929,12.991252994473037,18.29521233558497,,25.244746315270167,44.60949639278572,57.85498638676907,65.92807240498367,15.211907254671493,18.014305200647158,19.074490213871183,0.0028401932370466,0.073232013526591,2.19750779178941,0.0,8.83349519333516,36.08338325883196,53.23633669666008,63.56018250408494,15.060466029521438,12.072028514577791,5.373746744970057,7.306235748254784,8.667260895849097,9.974661398898206,11.360105028370006,12.861503866192647,14.75230179066791,17.562117011949052,22.72424978747053,40.02247802259262,3.56811451547148,4.85126803774408,5.75497523042088,6.623076191232021,7.542997013573149,8.5399109436465,9.79538200328631,11.66107142868215,15.08867636826549,26.5745282676783,6.52,8.07,9.29,10.64,13.7,15.94,19.5,27.12,0.3257345028644143,0.1710157548026306,0.2681716562219018,1.2777791865953685,4.948486943384184,4.159509202453989,2.2450331125827816,1.8527607361963192,63.87,74.82,10.95,11378.2563,5997825.308,68244793597.0504
Jordan,2010,national,consumption,2017,2010.24,3.0,0.040854882816192,0.38067847934229,8.178718915925499,0.0,28.21054521455098,75.72898846381507,89.98257209004485,95.00801859946952,2.71935419020603,7.47404193941336,14.91502168008973,2967.0,27643.0,593901.0,0.0,2048520.0,5499092.0,6534121.0,6899046.0,197467.0,542731.0,1083060.0,0.428864188326483,0.6932371167279189,1.267148383770602,,2.3429360312665213,8.311537932137329,16.360577486789825,25.27701829376005,1.000759789561732,1.2259887725011036,1.6083578354462915,1272.4400467646751,19163.15361770986,752560.6922697444,0.0,4799551.318770094,45705911.750312924,106901992.9285606,174387311.9514921,197617.0333653865,665382.1124882965,1741948.0372584604,19.94717155006898,18.99279771857312,18.498516551395653,,23.429360312665214,41.55768966068664,54.53525828929941,63.19254573440013,18.68203537915184,18.3092613122188,20.01639041159751,0.0081502339502117,0.0723011695912089,1.51294160266952,0.0,6.60954929369688,31.4712206061447,49.07222536215597,60.0379836564622,16.924390371835504,13.392006936761916,5.845679538003483,8.029341219268229,9.53984160839384,10.94839807938178,12.51645896279101,14.28692400330938,16.48769039184245,19.817801297643875,25.31143978298345,46.46032883474186,3.45399710688043,4.74424250614672,5.63674164847287,6.4690058778137205,7.395515399845721,8.44161809638046,9.74197003827105,11.7096101320278,14.95559912462498,27.45170006953881,7.2,8.82,10.26,11.72,15.3,17.92,21.88,30.0,0.336557303109807,0.183854638819744,0.2767138620141738,1.3520349417669428,5.172732342047899,4.166666666666667,2.238805970149253,1.8611111111111112,64.57,75.75,11.17,11601.0875,6642810.726,77063828478.2645
Kazakhstan,1993,national,income,2017,1993.0,0.0,8.43530284204127,29.0671704525728,70.20172051895054,0.0,87.8307747828504,98.68914437596408,99.999,99.999,7.02013338387527,13.31619901158145,20.24492861209107,1381759.0,4761398.0,11499514.0,0.0,14387271.0,16165945.0,16380508.0,16380508.0,1149945.0,2181283.0,3316255.0,0.3723106843433869,1.0565902741476343,2.780223586820256,,5.109654990073777,14.204727846059544,29.999700350978124,39.99960046797084,0.3162338569481012,0.5522011555192835,0.7828630896244646,514443.638887634,5030846.818145998,31971220.059769742,0.0,73513991.05869374,229632849.09936705,491410331.5968,655213775.4624001,363651.5426281842,1204506.9931145692,2596173.635282579,17.316776015971485,28.947678743770805,40.58720564701104,,51.09654990073776,71.0236392302977,99.99900116992708,99.9990011699271,15.571685777462235,21.7527698335198,25.69933140841413,1.4607221920476,8.414271384912219,28.49291772392991,0.0,44.87849525263294,70.09262168834314,99.998,99.998,6.021820552357326,5.077065217399326,1.846013195175672,2.661776305697759,3.373912145287888,4.045595178101534,4.723955622749472,5.458610573280815,6.322715793595198,7.463129915785423,9.305348153452384,15.01714864044708,3.06554002917444,4.4202185743575,5.60281083760811,6.71822606291021,7.844729981035741,9.0647180961644,10.49967487177957,12.3934777712097,15.45271579009387,24.93788798566641,2.28,3.03,3.71,4.38,5.86,6.83,8.2,10.76,0.3266573479388877,0.1787838978111293,0.2854003643975417,1.2590571746230683,5.395659400064429,4.719298245614035,2.118110236220472,2.2280701754385968,57.89,65.97,8.08,9173.6373,16522637.35,151572682288.333
Kazakhstan,1996,national,consumption,2017,1996.0,1.0,7.94050920090748,29.266448197630453,65.58797580035292,0.86022183009831,84.64204688681623,98.27325434837408,99.7384673556844,99.87396017141415,6.903831610789,12.82770355432316,20.07814469372321,1236991.0,4559194.0,10217444.0,134007.0,13185730.0,15309231.0,15537485.0,15558592.0,1075495.0,1998329.0,3127819.0,0.5828334250065156,1.090784362358912,2.9240633417096493,0.2967031282300587,5.101261915595972,13.92827751251461,23.66567394311324,33.629369814831705,0.5513098983111651,0.6771971550298265,0.8531396571710853,720959.7012322347,4973097.520160577,29876453.446371205,39760.29610472547,67263862.27833128,213231217.8711916,367705053.9060128,523225644.1660821,592931.0390841665,1353262.713613598,2668466.429353207,27.10853139565189,29.88450307832636,42.68705608335255,29.67031282300587,51.012619155959726,69.64138756257306,78.88557981037746,84.07342453707926,27.058665181685782,26.589837963837827,27.915116836376576,2.15255621577724,8.74613312077729,27.99757668549277,0.25522991868539,43.17812436442946,68.43885952849178,78.67926902208082,83.96745729890863,6.4223873177322925,5.093653868450153,1.7077663032328918,2.691866143885902,3.359299445263873,4.030105751454085,4.761935861959281,5.589737623080883,6.739116831955763,8.176152502677253,10.283334673077198,16.884558040735847,2.65908332640999,4.19137932782974,5.23060861805828,6.27508985689311,7.41458841763018,8.70351996312578,10.493164766548691,12.730706041510128,16.01170120133487,26.29015848065932,2.34,3.03,3.68,4.42,6.02,7.36,9.0,11.86,0.3537830814027071,0.2126923059965013,0.330777557086054,1.43222530547801,6.175036901458576,5.068376068376068,2.3254901960784315,2.17948717948718,56.3,63.92,7.62,7826.8577,15871754.22,124225961729.314
Kazakhstan,2001,national,consumption,2017,2001.0,2.0,12.814419388579,37.60606430014733,74.45077492536102,1.12508886213976,89.48687590068705,98.70901033286624,99.71684105681322,99.90329082143757,7.86776102155086,14.14329195746883,21.61950685955262,1904009.0,5587635.0,11062146.0,167169.0,13296260.0,14666515.0,14816262.0,14843966.0,1169018.0,2101458.0,3212299.0,0.5493789012274557,1.1885255910429435,3.1128322880469392,0.2183921587441913,5.515109286932772,14.711540629273417,24.52796887331509,34.47422434736768,0.4292728564595571,0.5860767480730276,0.7527052241097683,1046022.3723471868,6641047.190907238,34434605.243889295,36508.398785107725,73330327.00747274,215767031.312348,363412813.1548812,511734214.088698,501827.6961126386,1231615.6708520483,2417914.2387025845,25.55250703383515,32.562344960080644,45.44280712477284,21.839215874419136,55.15109286932771,73.55770314636707,81.75989624438364,86.1855608684192,23.92635161908224,26.132895456407034,27.96898613794547,3.2744047946816,12.24541635257384,33.832523433081654,0.24570989135127,49.35299076745324,72.60807866842012,81.5283841594367,86.10221368825948,5.579557845914472,4.485356389617657,1.473747206419498,2.2887216252834777,2.89514014925468,3.4912402693422053,4.136559940190242,4.8755249386990345,5.74498013836841,6.955488317092815,8.79078457767763,15.143391296816642,2.64133332267291,4.10197669508768,5.18883436502875,6.2571988063509405,7.41377731789117,8.73819229649003,10.29647921398479,12.46602062237932,15.755342664140528,27.140844695973733,1.96,2.6,3.19,3.8,5.28,6.27,7.72,10.22,0.3596475855684515,0.2189838953440735,0.3191989154985786,1.492128902827994,6.361295453884502,5.214285714285714,2.276169265033408,2.2908163265306123,56.85,64.58,7.72,10589.1028,15383368.27,162896068021.288
Kazakhstan,2002,national,consumption,2017,2002.0,2.0,8.88737207711862,33.3938131302289,72.29520215539596,0.42392821289102,88.18752516846591,98.55810481400589,99.65154934164528,99.8754668807122,5.81904925082302,11.96697378140779,19.43594357819813,1320570.0,4961969.0,10742306.0,62991.0,13103739.0,14644698.0,14807172.0,14840444.0,864650.0,1778166.0,2887977.0,0.4630479465263991,1.053577350560221,2.935461534581163,0.2022730894111607,5.316816085194481,14.435433357211204,24.23501232708205,34.1725561556644,0.3845432706498417,0.5336353278111503,0.7093195503441404,611487.2267443669,5227818.15258195,31533626.05570044,12741.384175098428,69670170.29139024,211402562.0154842,358851995.9492242,507135905.9649928,332495.33896738564,948892.1963126418,2048498.54704422,21.53711379192554,28.865132892060853,42.853453059579024,20.227308941116075,53.16816085194481,72.17716678605602,80.78337442360683,85.43139038916101,20.30214296252035,22.538822633437427,24.96590633846668,1.91408344387524,9.63916790012902,30.98098909307941,0.0857488980720467,46.88768699600418,71.13644990731652,80.50188477883815,85.32500180446706,5.897024409815723,4.735254689120066,1.7428742919447673,2.5617245594048645,3.1616885803704373,3.747423918101847,4.387386340314717,5.130202822081331,6.028390629912114,7.243134319960697,9.166412572723036,15.801006063343596,2.95551480004681,4.344096923086871,5.36149820765154,6.35477091101095,7.440000304241271,8.69964657691089,10.22276696002433,12.28269346808934,15.54413198199646,26.79487986694185,2.23,2.87,3.45,4.05,5.54,6.57,8.02,10.66,0.348111400229245,0.20125376846405,0.3058202982447531,1.4090790792108745,5.800173139998524,4.780269058295964,2.2489451476793247,2.125560538116592,56.96,64.71,7.75,11640.1801,15447097.52,179806997155.063
Kazakhstan,2003,national,consumption,2017,2003.0,2.0,6.1678131877071305,27.96178504887188,67.57898320482408,0.2349547464589599,85.79707831127136,98.40091443305168,99.6592729485228,99.8727081484755,5.37845075935945,11.671168275979907,19.17153023214304,919560.0,4168828.0,10075363.0,35029.0,12791503.0,14670611.0,14858220.0,14890041.0,801874.0,1740057.0,2858287.0,0.4397755274080454,0.9752244252070662,2.760523206776672,0.1675088851048705,5.036636235933789,14.008160488431695,23.78651876391422,33.728109022960844,0.422796018993775,0.5652351222936977,0.7587754124353199,404399.9839833422,4065542.890087124,27813273.37819903,5867.668736338509,64426147.52185576,205508273.35135144,353425328.8283656,502212926.2043569,339029.13493461435,983541.3311930046,2168797.897283513,20.45467569339746,26.71847740293332,40.2996088580536,16.75088851048705,50.36636235933789,70.0408024421585,79.28839587971407,84.3202725574021,20.382067085493407,21.79899462456734,24.38593027418788,1.26160558120025,7.470963496304869,27.234064696202047,0.0393565045180941,43.21286834623778,68.92078994310472,79.01823918984108,84.21293953082306,6.340362297498647,5.185882487045352,1.9432146978360887,2.8271244824690025,3.4652165761295297,4.103481421821838,4.80569516970343,5.608803204015955,6.578273179416361,7.862645583402988,9.859244731550335,16.349923928640617,3.06483227086678,4.4589320764593205,5.46532897259925,6.4719983327147,7.579527705537171,8.84618723795752,10.37523231442401,12.40094053695465,15.54997059937716,25.78704995310894,2.47,3.16,3.77,4.45,6.06,7.16,8.66,11.38,0.3369147880363955,0.1880905353947317,0.2989938934945011,1.3250567035693872,5.49419394922663,4.607287449392713,2.1926782273603083,2.1012145748987856,57.01,64.76,7.75,12726.2868,15525664.73,197584062114.625
Kazakhstan,2004,national,consumption,2017,2004.0,2.0,3.3167065901499195,21.59694752926251,64.32374951635987,0.0708884316514432,84.89908004075325,98.3211312069409,99.61769095740664,99.8424641222051,3.84525984588666,9.12941294746742,16.65134718423095,497937.0,3242346.0,9656914.0,10642.0,12745885.0,14760936.0,14955588.0,14989333.0,577288.0,1370597.0,2499864.0,0.3655318557121528,0.8338506164882951,2.50878175064599,0.1016165186895998,4.720480700509174,13.66375457808421,23.440528165866336,33.37963609119977,0.384886779533818,0.5421030661996333,0.722301579911562,182011.83563774225,2703632.210968357,24227089.61075777,1081.4029918947213,60166704.15340937,201689806.84680805,350566881.7510926,500338480.7898117,222190.5191835187,743004.8362240188,1805655.716764037,17.001481661030365,22.84522236954233,36.62455110432103,10.16165186895998,47.20480700509174,68.31877289042106,78.13509388622111,83.44909022799942,17.29976505389948,19.49301701993773,21.643850079176328,0.56388968201448,4.93387026649706,23.55828396959813,0.0072031182601321,40.07644593067532,67.17179171269618,77.83637633288906,83.31762706031854,6.715832890464671,5.562023217290197,2.28941223545464,3.217531370363253,3.868016312641106,4.507311364662276,5.189562268093503,5.9835753512941325,6.941528173342337,8.18924430764105,10.114728071395424,16.8574194497587,3.40897737152634,4.79096401420529,5.75954818371527,6.71147039864837,7.727354674744499,8.9096549138228,10.33606447116651,12.19393698623498,15.06101809912007,25.101010886815462,2.85,3.55,4.19,4.83,6.42,7.51,8.98,11.6,0.3183875853262661,0.1666918838155295,0.2744679488913499,1.214312781097626,4.897843423102972,4.070175438596491,2.0863309352517985,1.950877192982456,56.99,64.73,7.73,13929.7298,15629393.63,217713230203.741
